#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	KINGCO-007-AKQ014A	KINGCO-007-AKQ014B	KINGCO-007-AKQ01A	KINGCO-007-AKQ01B	KINGCO-007-AKQ02A	KINGCO-007-AKQ02B	KINGCO-007-AKQ03A	KINGCO-007-AKQ03B	KINGCO-007-AKQ05A	KINGCO-007-AKQ05B
k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881|g__GGB9185|s__GGB9185_SGB14124|t__SGB14124	0.0	0.0	0.0	0.0	0.0	0.0	0.00946	0.014455	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2919|o__OFGB2919|f__FGB2919|g__GGB9241|s__GGB9241_SGB14183|t__SGB14183	0.0	0.0	0.0	0.0	0.0	0.0	0.009091	0.034622	0.014747	0.001275
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Thomasclavelia|s__Thomasclavelia_saccharogumia|t__SGB6749	0.0	0.0	0.0	0.0	0.0	0.0	0.007479	0.014595	0.019202	0.013313
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690|s__GGB33690_SGB15046|t__SGB15046	0.0	0.0	0.0	0.0	0.0	0.0	0.00678	0.01333	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4603|s__GGB4603_SGB6367|t__SGB6367	0.0	0.0	0.0	0.0	0.0	0.0	0.006429	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9627|s__GGB9627_SGB15081|t__SGB15081	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.018247	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918|f__FGB2918|g__GGB9239|s__GGB9239_SGB14181|t__SGB14181	0.0	0.0	0.0	0.0	0.0	0.0	0.0053	0.014773	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4571|s__GGB4571_SGB6317|t__SGB6317	0.0	0.0	0.0	0.0	0.0	0.0	0.004794	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium|t__SGB109650	0.0	0.0	0.0	0.0	0.0	0.0	0.004638	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_gastricus|t__SGB7103	0.0	0.0	0.0	0.0	0.0	0.0	0.00449	0.001466	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides|t__SGB6790	0.0	0.0	0.0	0.0	0.0	0.0	0.003662	0.007756	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_johnsonii|t__SGB15887	0.0	0.0	0.0	0.0	0.0	0.0	0.002491	0.000901	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB140948|s__GGB140948_SGB47555|t__SGB47555	0.0	0.0	0.0	0.0	0.0	0.0	0.002053	0.003491	0.005612	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB4574|t__SGB4574	0.0	0.0	0.0	0.0	0.0	0.0	0.001214	0.000498	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217163	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001771	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB95121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217163	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001771	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB95121|o__OFGB95121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217163	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011011	0.007189	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997|f__FGB2997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001771	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB95121|o__OFGB95121|f__FGB95121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Penicillium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217163	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01123	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae|g__Bianquea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011011	0.007189	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010846	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005736	0.003566	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997|f__FGB2997|g__GGB9445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001771	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172	0.012501	0.0
k__Bacteria|p__Firmicutes|c__CFGB93863|o__OFGB93863|f__FGB93863|g__GGB58233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001226	0.002019	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000456	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB95121|o__OFGB95121|f__FGB95121|g__GGB42663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Pilosibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243	0.005275	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Penicillium|s__Penicillium_roqueforti	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217163	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033625	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033556	0.001941	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001271st1_H5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028638	0.003621	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013386	0.037661	0.226789
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_sordellii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01123	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae|g__Bianquea|s__Bianquea_SGB71281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011011	0.0	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9819|s__GGB9819_SGB15460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010846	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_Marseille_Q3528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008998	0.009612	0.002238
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_algida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_unclassified_SGB19870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007921	0.000338	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster_modestus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007311	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9105|s__GGB9105_SGB14038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005736	0.003566	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB33512|s__GGB33512_SGB15201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005548	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_lenta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004093	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_massiliensis_ex_Liu_et_al_2021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003863	1.110936	0.402621
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9104|s__GGB9104_SGB14036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001863	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997|f__FGB2997|g__GGB9445|s__GGB9445_SGB14835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001771	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_psychrosaccharolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_tertium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001692	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB93863|o__OFGB93863|f__FGB93863|g__GGB58233|s__GGB58233_SGB208497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001226	0.002019	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_meyeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000976	0.000126	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9695|s__GGB9695_SGB15209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000875	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_sakei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000456	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_oris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000446	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000312	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB95121|o__OFGB95121|f__FGB95121|g__GGB42663|s__GGB42663_SGB59864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Pilosibacter|s__Pilosibacter_fragilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243	0.005275	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum_timonense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Penicillium|s__Penicillium_roqueforti|t__EUK5082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217163	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium|t__SGB7967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070147	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB6152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055709	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae|t__SGB7970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033625	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis|t__SGB4762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033556	0.001941	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001271st1_H5|t__SGB4757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028638	0.003621	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__SGB9283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014533	0.025142	0.010835
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__SGB1858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013386	0.037661	0.226789
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_sordellii|t__SGB6146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01123	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae|g__Bianquea|s__Bianquea_SGB71281|t__SGB71281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011011	0.0	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9819|s__GGB9819_SGB15460|t__SGB15460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010846	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_Marseille_Q3528|t__SGB4778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008998	0.009612	0.002238
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_algida|t__SGB7252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_unclassified_SGB19870|t__SGB19870_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007921	0.000338	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster_modestus|t__SGB82499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007311	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9105|s__GGB9105_SGB14038|t__SGB14038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005736	0.003566	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB33512|s__GGB33512_SGB15201|t__SGB15201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005548	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris|t__SGB15881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004923	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_lenta|t__SGB4957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004093	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_massiliensis_ex_Liu_et_al_2021|t__SGB14965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003863	1.110936	0.402621
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_contorta|t__SGB4624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002904	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9104|s__GGB9104_SGB14036|t__SGB14036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001863	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997|f__FGB2997|g__GGB9445|s__GGB9445_SGB14835|t__SGB14835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001771	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_psychrosaccharolyticus|t__SGB154076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_tertium|t__SGB6183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001692	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB93863|o__OFGB93863|f__FGB93863|g__GGB58233|s__GGB58233_SGB208497|t__SGB208497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001226	0.002019	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_meyeri|t__SGB17151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000976	0.000126	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9695|s__GGB9695_SGB15209|t__SGB15209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000875	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_sakei|t__SGB7248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000456	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_oris|t__SGB7093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000446	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri|t__SGB7038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000312	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB95121|o__OFGB95121|f__FGB95121|g__GGB42663|s__GGB42663_SGB59864|t__SGB59864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Pilosibacter|s__Pilosibacter_fragilis|t__SGB4716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243	0.005275	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6175|t__SGB6175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum_timonense|t__SGB15478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001436	0.0
k__Bacteria|p__Firmicutes|c__CFGB3012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.409776	0.598335
k__Bacteria|p__Actinomycetota|c__CFGB2992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.359977	0.688014
k__Bacteria|p__Firmicutes|c__CFGB11739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187859	0.0
k__Bacteria|p__Firmicutes|c__CFGB94660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119691	0.006941
k__Bacteria|p__Firmicutes|c__CFGB1201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036829	0.058349
k__Bacteria|p__Firmicutes|c__CFGB95145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02086	0.103897
k__Bacteria|p__Lentisphaerota|c__CFGB2378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010703	0.0
k__Bacteria|p__Firmicutes|c__CFGB41334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00731	0.000734
k__Bacteria|p__Firmicutes|c__CFGB8271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004582	0.0
k__Bacteria|p__Firmicutes|c__CFGB78183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004305	0.0
k__Bacteria|p__Firmicutes|c__CFGB9272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002447	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001436	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001178	0.0
k__Bacteria|p__Firmicutes|c__CFGB2840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000507	0.0
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.409776	0.598335
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.359977	0.688014
k__Bacteria|p__Firmicutes|c__CFGB11739|o__OFGB11739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187859	0.0
k__Bacteria|p__Firmicutes|c__CFGB94660|o__OFGB94660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119691	0.006941
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036829	0.058349
k__Bacteria|p__Firmicutes|c__CFGB95145|o__OFGB95145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02086	0.103897
k__Bacteria|p__Lentisphaerota|c__CFGB2378|o__OFGB2378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010703	0.0
k__Bacteria|p__Firmicutes|c__CFGB41334|o__OFGB41334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00731	0.000734
k__Bacteria|p__Firmicutes|c__CFGB8271|o__OFGB8271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004582	0.0
k__Bacteria|p__Firmicutes|c__CFGB78183|o__OFGB78183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004305	0.0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002447	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106|o__OFGB2106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001436	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001178	0.0
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000507	0.0
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012|f__FGB3012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.409776	0.598335
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992|f__FGB2992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.359977	0.688014
